Player,Minutes,Actual Impact,Predicted Impact
Takuma Asano,1710.0,0.016374269005847954,0.011957227477390527
Santiago Ascacíbar,729.0,0.010973936899862825,0.01228580026040973
Sergio Asenjo,900.0,0.0,0.01222852610557152
Marco Asensio,1440.0,0.03888888888888889,0.012047660353450859
Kristoffer Askildsen,729.0,0.009602194787379973,0.01228580026040973
Fisnik Asllani,171.0,0.017543859649122806,0.012472694870934414
Kristjan Asllani,594.0,0.018518518518518517,0.012331016698439896
Iago Aspas,2871.0,0.034134447927551374,0.011568366110331105
Lorenz Assignon,261.0,0.007662835249042145,0.012442550578914304
Youcef Atal,782.9999999999999,0.015325670498084294,0.012267713685197664
Valentin Atangana Edoa,171.0,0.017543859649122806,0.012472694870934414
Pierre-Emerick Aubameyang,558.0,0.008960573476702509,0.01234307441524794
Pierre-Emerick Aubameyang,9.0,0.0,0.012526954596570612
Emil Audero,2250.0,0.0,0.011776361725269866
Tommaso Augello,3060.0,0.016339869281045753,0.011505063097088873
Ludwig Augustinsson,81.0,0.0,0.012502839162954525
Ludwig Augustinsson,135.0,0.007407407407407408,0.012484752587742459
Carlos Augusto,3086.9999999999995,0.011985746679624232,0.01149601980948284
Serge Aurier,1944.0000000000002,0.005658436213991769,0.01187885231813824
Mathias Autret,1287.0,0.024087024087024088,0.012098905649885047
Ezequiel Ávila,1710.0,0.016374269005847954,0.011957227477390527
Cédric Avinel,1790.9999999999998,0.0005583472920156338,0.011930097614572428
Taiwo Awoniyi,1404.0,0.014957264957264958,0.012059718070258903
Yasin Ayari,62.99999999999999,0.03174603174603175,0.012508868021358546
Mehmet Aydin,567.0,0.007054673721340388,0.01234005998604593
André Ayew,315.0,0.0031746031746031746,0.012424464003702238
Jordan Ayew,2718.0,0.013980868285504048,0.011619611406765292
Kaan Ayhan,549.0,0.0,0.01234608884444995
Luke Ayling,2052.0,0.007309941520467836,0.011842679167714108
Sardar Azmoun,927.0000000000001,0.020496224379719524,0.012219482817965487
César Azpilicueta,1530.0,0.00784313725490196,0.012017516061430748
Iddrisu Baba,1700.9999999999998,0.002939447383891829,0.011960241906592539
Srđan Babić,2996.9999999999995,0.0033366700033366707,0.01152616410150295
Loïc Bade,1449.0000000000002,0.0020703933747412005,0.012044645924248847
Loïc Bade,90.0,0.022222222222222223,0.012499824733752513
Édgar Badía,3240.0,0.0,0.011444774513048653
Benoît Badiashile,909.0,0.0044004400440044,0.01222551167636951
Benoît Badiashile,837.0000000000001,0.003584229390681003,0.012249627109985598
Alex Baena,1944.0000000000002,0.020061728395061727,0.01187885231813824
Jaime Báez,99.00000000000001,0.0202020202020202,0.012496810304550502
Leon Bailey,1970.9999999999998,0.01927955352612887,0.011869809030532207
Eric Bailly,540.0,0.0,0.012349103273651962
Dénys Bain,125.99999999999999,0.0,0.012487767016944469
Brandon Baiye,54.0,0.018518518518518517,0.012511882450560558
Stefan Bajcetic,522.0,0.009578544061302681,0.012355132132055984
Nedim Bajrami,936.0,0.018162393162393164,0.012216468388763477
Nedim Bajrami,819.0,0.018315018315018316,0.01225565596838962
Cédric Bakambu,62.99999999999999,0.04761904761904762,0.012508868021358546
Tiemoué Bakayoko,45.0,0.0,0.01251489687976257
Mitchel Bakker,1655.9999999999998,0.013285024154589374,0.011975314052602593
Ridle Baku,2583.0,0.013937282229965157,0.011664827844795458
Tommaso Baldanzi,1773.0,0.015228426395939087,0.011936126472976451
Alejandro Balde,2475.0,0.011717171717171718,0.01170100099521959
Thierno Balde,2151.0,0.009298000929800094,0.011809520446491988
Carlos Baleba,477.0,0.0041928721174004195,0.01237020427806604
Mikel Balenziaga,117.0,0.0,0.01249078144614648
Leonardo Balerdi,2637.0,0.0022753128555176336,0.011646741269583392
Dominic Ballard,27.0,0.0,0.01252092573816659
Iván Balliu,3231.0,0.009904054472299598,0.011447788942250663
Fodé Ballo-Touré,522.0,0.009578544061302681,0.012355132132055984
Folarin Balogun,2996.9999999999995,0.019686353019686357,0.01152616410150295
Abdoulaye Bamba,1368.0,0.0029239766081871343,0.012071775787066946
Jonathan Bamba,2781.0,0.021215390147428983,0.011598510402351216
Patrick Bamford,1512.0,0.011904761904761904,0.012023544919834771
Lameck Banda,1638.0,0.010378510378510378,0.011981342911006616
Filippo Bandinelli,2259.0,0.014608233731739707,0.011773347296067854
Léo Baptistão,1728.0,0.013888888888888888,0.011951198618986506
Shandon Baptiste,621.0,0.017713365539452495,0.012321973410833863
Antonín Barák,27.0,0.0,0.01252092573816659
Antonín Barák,1800.0,0.013333333333333334,0.011927083185370418
Andrea Barberis,342.0,0.014619883040935672,0.012415420716096205
Tommaso Barbieri,108.0,0.0,0.012493795875348492
Bradley Barcola,1440.0,0.02638888888888889,0.012047660353450859
Melvin Bard,2457.0,0.00407000407000407,0.011707029853623612
Francesco Bardi,90.0,0.0,0.012499824733752513
Keidi Bare,503.99999999999994,0.007936507936507938,0.012361160990460005
Nicolò Barella,2610.0,0.02567049808429119,0.011655784557189425
Kike Barja,1314.0,0.02663622526636225,0.012089862362279014
Ross Barkley,962.9999999999999,0.03842159916926272,0.012207425101157443
Aymen Barkok,585.0,0.015384615384615385,0.012334031127641906
Harvey Barnes,2709.0,0.012181616832779624,0.011622625835967303
Leandro Barreiro Martins,2142.0,0.010737628384687208,0.011812534875693998
Enzo Barrenechea,162.0,0.006172839506172839,0.012475709300136426
Ander Barrenetxea,882.0000000000001,0.014739229024943309,0.012234554963975543
Mickaël Barreto,1323.0,0.015117157974300832,0.012086847933077002
Pablo Barrios,720.0,0.006944444444444444,0.012288814689611741
Musa Barrow,1962.0,0.027522935779816515,0.011872823459734219
Federico Baschirotto,3330.0,0.003303303303303303,0.011414630221028543
Toma Bašić,513.0,0.017543859649122806,0.012358146561257995
Alberto Basso,18.0,0.0,0.012523940167368602
Gil Bastião Dias,396.00000000000006,0.022727272727272724,0.012397334140884139
Alessandro Bastoni,2160.0,0.00787037037037037,0.011806506017289976
Simone Bastoni,1188.0,0.020202020202020204,0.012132064371107167
Rodrigo Battaglia,684.0,0.0014619883040935672,0.012300872406419786
Maximilian Bauer,1845.0,0.0027100271002710027,0.011912011039360362
Oliver Baumann,3060.0,0.000326797385620915,0.011505063097088873
Timo Baumgartl,558.0,0.007168458781362007,0.01234307441524794
Julian Baumgartlinger,558.0,0.0035842293906810036,0.01234307441524794
Christoph Baumgartner,2565.0,0.013255360623781676,0.01167085670319948
Cyrille Bayala,2007.0,0.01046337817638266,0.011857751313724164
Brian Bayeye,62.99999999999999,0.015873015873015876,0.012508868021358546
Noah Joel Sarenren Bazee,18.0,0.05555555555555555,0.012523940167368602
Gavin Bazunu,2880.0,0.00034722222222222224,0.011565351681129094
Bebé,62.99999999999999,0.03174603174603175,0.012508868021358546
Ihlas Bebou,1413.0,0.01556970983722576,0.012056703641056892
Rodrigo Becão,2484.0,0.005233494363929146,0.011697986566017579
Mads Bech Sørensen,18.0,0.0,0.012523940167368602
Julius Beck,9.0,0.0,0.012526954596570612
Sheraldo Becker,2556.0,0.024256651017214397,0.011673871132401491
Jan Bednarek,1674.0000000000002,0.0017921146953405016,0.011969285194198572
Jan Bednarek,99.00000000000001,0.0,0.012496810304550502
Donny van de Beek,171.0,0.017543859649122806,0.012472694870934414
Asmir Begović,90.0,0.0,0.012499824733752513
Yanis Begraoui,62.99999999999999,0.03174603174603175,0.012508868021358546
Kevin Behrens,1539.0000000000002,0.019493177387914225,0.012014501632228737
Alexis Beka Beka,549.0,0.00546448087431694,0.01234608884444995
Jérémie Bela,747.0000000000001,0.0066934404283801865,0.012279771402005708
Reda Belahyane,180.0,0.005555555555555556,0.012469680441732403
Youcef Belaïli,1152.0,0.026041666666666668,0.012144122087915212
Youcef Belaïli,360.0,0.027777777777777776,0.012409391857692183
Haris Belkebla,2655.0,0.004519774011299435,0.01164071241117937
Stefan Bell,2394.0,0.0037593984962406013,0.01172813085803769
Armel Bella Kotchap,1880.9999999999998,0.004253056884635832,0.011899953322552318
Raoul Bellanova,495.0,0.006060606060606061,0.012364175419662017
Karim Bellarabi,81.0,0.0,0.012502839162954525
Jean-Ricner Bellegarde,2421.0,0.026848409748038,0.011719087570431656
Héctor Bellerín,144.0,0.006944444444444444,0.012481738158540447
Jude Bellingham,2691.0,0.017094017094017096,0.011628654694371325
Jeanuël Belocian,503.99999999999994,0.0019841269841269845,0.012361160990460005
Andrea Belotti,1143.0,0.01399825021872266,0.012147136517117223
Fran Beltrán,2853.0,0.009113214160532773,0.011574394968735127
Eliesse Ben Seghir,1053.0,0.018043684710351376,0.012177280809137334
Wissam Ben Yedder,2115.0,0.02364066193853428,0.01182157816330003
Marco Benassi,90.0,0.011111111111111112,0.012499824733752513
Marco Benassi,999.0,0.007007007007007007,0.0121953673843494
Iker Benito,180.0,0.016666666666666666,0.012469680441732403
Ismaël Bennacer,2007.0,0.023418036870951668,0.011857751313724164
Saïd Benrahma,2070.0,0.02753623188405797,0.011836650309310087
Ramy Bensebaini,2484.0,0.008856682769726247,0.011697986566017579
Nabil Bentaleb,2493.0,0.016446048937023665,0.011694972136815569
Rodrigo Bentancur,1503.0,0.011976047904191617,0.012026559349036781
Daniel Bentley,180.0,0.0,0.012469680441732403
Karim Benzema,2034.0000000000002,0.03441494591937069,0.011848708026118131
Domenico Berardi,1863.0,0.03435319377348363,0.011905982180956341
Yuri Berchiche,2403.0,0.00957136912193092,0.011725116428835678
Álex Berenguer,2295.0,0.02483660130718954,0.011761289579259811
Bartosz Bereszyński,1197.0,0.002506265664160401,0.012129049941905157
Bartosz Bereszyński,162.0,0.018518518518518517,0.012475709300136426
Patrick Berg,27.0,0.037037037037037035,0.01252092573816659
Mitchell van Bergen,909.0,0.022002200220022004,0.01222551167636951
Mergim Berisha,1683.0,0.0196078431372549,0.01196627076499656
Quentin Bernard,630.0,0.012698412698412698,0.012318958981631852
Paul Bernardoni,2430.0,0.0,0.011716073141229645
Juan Bernat,1647.0,0.015786278081360048,0.011978328481804605
Victor Bernth Kristiansen,891.0,0.008978675645342313,0.012231540534773532
Jason Berthomier,27.0,0.0,0.01252092573816659
Beto,2133.0,0.015939990623534926,0.01181554930489601
Owen Bevan,9.0,0.0,0.012526954596570612
Matteo Bianchetti,2133.0,0.0028129395218002813,0.01181554930489601
Alessandro Bianco,153.0,0.006535947712418301,0.012478723729338436
Giulian Biancone,18.0,0.0,0.012523940167368602
Ermin Bičakčić,261.0,0.0,0.012442550578914304
Pedro Bigas,2015.9999999999998,0.0,0.011854736884522153
Jaka Bijol,2727.0,0.005133846718005134,0.011616596977563282
El Bilal Touré,1260.0,0.018253968253968255,0.01210794893749108
El Bilal Touré,90.0,0.022222222222222223,0.012499824733752513
Philip Billing,2763.0,0.012305465074194716,0.011604539260755237
Jean-Claude Billong,27.0,0.0,0.01252092573816659
Cristiano Biraghi,2547.0,0.03455045151158225,0.011676885561603501
Samuele Birindelli,1404.0,0.013532763532763533,0.012059718070258903
Veljko Birmančević,441.00000000000006,0.004535147392290249,0.012382261994874083
Tom Bischof,315.0,0.015873015873015872,0.012424464003702238
Yves Bissouma,1007.9999999999999,0.007936507936507938,0.012192352955147388
Kristijan Bistrović,458.99999999999994,0.013071895424836603,0.012376233136470061
Leonardo Bittencourt,1629.0000000000002,0.01227747084100675,0.011984357340208626
Marco Bizot,3330.0,0.0,0.011414630221028543
Antonio Blanco,162.0,0.006172839506172839,0.012475709300136426
Lautaro Blanco,872.9999999999999,0.016036655211912946,0.012237569393177553
Rubén Blanco,495.0,0.0,0.012364175419662017
Ludovic Blas,2817.0,0.020944266950656727,0.011586452685543171
Janis Blaswich,2340.0,0.0,0.011746217433249755
Miha Blažič,1980.0,0.0015151515151515152,0.011866794601330197
Joaquín Blázquez,90.0,0.0,0.012499824733752513
Alexis Blin,2376.0,0.006734006734006734,0.011734159716441712
Daley Blind,135.0,0.014814814814814815,0.012484752587742459
Myron Boadu,297.0,0.02356902356902357,0.01243049286210626
Jérôme Boateng,432.0,0.0023148148148148147,0.012385276424076094
Kevin-Prince Boateng,468.0,0.00641025641025641,0.01237321870726805
Antonin Bobichon,18.0,0.05555555555555555,0.012523940167368602
Jean-Paul Boëtius,1053.0,0.012345679012345678,0.012177280809137334
Jeremie Boga,782.9999999999999,0.05236270753512134,0.012267713685197664
Emil Bohinen,827.9999999999999,0.014492753623188408,0.01225264153918761
Quentin Boisgard,180.0,0.027777777777777776,0.012469680441732403
Willy Boly,684.0,0.0029239766081871343,0.012300872406419786
Giacomo Bonaventura,1908.0,0.020964360587002098,0.011890910034946285
Federico Bonazzoli,1116.0,0.00985663082437276,0.012156179804723256
Warren Bondo,62.99999999999999,0.0,0.012508868021358546
Theo Bongonda,1935.0,0.013953488372093023,0.011881866747340252
Kevin Bonifazi,900.0,0.0022222222222222222,0.01222852610557152
Leonardo Bonucci,882.0000000000001,0.005668934240362811,0.012234554963975543
Neto Borges,2835.0,0.011287477954144622,0.011580423827139148
Yvandro Borges Sanches,27.0,0.0,0.01252092573816659
Sebastiaan Bornauw,1925.9999999999998,0.001038421599169263,0.011884881176542263
Rafael Borré,1080.0,0.017592592592592594,0.0121682375215313
Erik Botheim,864.0,0.015046296296296295,0.012240583822379565
Sven Botman,3123.0000000000005,0.0028818443804034576,0.011483962092674795
Kenji-Van Boto,180.0,0.0,0.012469680441732403
Kouamé Botué,225.0,0.013333333333333334,0.012454608295722348
Badredine Bouanani,864.0,0.03009259259259259,0.012240583822379565
Hicham Boudaoui,1872.0,0.013888888888888888,0.01190296775175433
Franci Bouebari,72.0,0.013888888888888888,0.012505853592156536
Sofiane Boufal,837.0000000000001,0.04062126642771804,0.012249627109985598
Yassine Bounou,2151.0,0.0,0.011809520446491988
Ismaël Boura,90.0,0.011111111111111112,0.012499824733752513
Mehdi Bourabia,2772.0,0.01479076479076479,0.011601524831553226
Benjamin Bourigeaud,3069.0,0.03747148908439231,0.011502048667886861
Edoardo Bove,990.0,0.00808080808080808,0.01219838181355141
Jarrod Bowen,3231.0,0.018260600433302382,0.011447788942250663
Lucas Boyé,2466.0,0.015409570154095702,0.011704015424421602
Jayden Braaf,288.0,0.006944444444444444,0.01243350729130827
Domagoj Bradarić,2250.0,0.008888888888888889,0.011776361725269866
Bilal Brahimi,801.0,0.02746566791510612,0.012261684826793642
Martin Braithwaite,2457.0,0.009768009768009768,0.011707029853623612
Julian Brandt,2394.0,0.03759398496240601,0.01172813085803769
Darko Brašanac,1044.0,0.008620689655172414,0.012180295238339344
Lilian Brassier,3096.0,0.0022609819121447027,0.011493005380280828
Claudio Bravo,1080.0,0.0,0.0121682375215313
Fabian Bredlow,1350.0,0.0,0.01207780464547097
James Bree,368.99999999999994,0.010840108401084013,0.012406377428490172
Josip Brekalo,225.0,0.035555555555555556,0.012454608295722348
Josip Brekalo,270.0,0.022222222222222223,0.012439536149712292
Gleison Bremer,2637.0,0.005309063329541145,0.011646741269583392
Armando Broja,297.0,0.006734006734006734,0.01243049286210626
Dylan Bronn,1683.0,0.0029708853238265003,0.01196627076499656
David Brooks,171.0,0.011695906432748537,0.012472694870934414
John Brooks,1350.0,0.0,0.01207780464547097
Moritz Broschinski,216.0,0.013888888888888888,0.012457622724924358
Marcelo Brozović,1773.0,0.01748448956570784,0.011936126472976451
Cédric Brunner,2313.0,0.00864677907479464,0.011755260720855788
Lewis Brunt,27.0,0.0,0.01252092573816659
Jacob Bruun Larsen,324.0,0.024691358024691357,0.012421449574500226
Andreas Bruus,1629.0000000000002,0.014119091467157764,0.011984357340208626
Joe Bryan,180.0,0.005555555555555556,0.012469680441732403
Lee Buchanan,468.0,0.01282051282051282,0.01237321870726805
Ante Budimir,1800.0,0.01,0.011927083185370418
Emi Buendía,2412.0,0.01990049751243781,0.011722101999633668
Hugo Bueno,1314.0,0.01293759512937595,0.012089862362279014
Manu Bueno,153.0,0.013071895424836602,0.012478723729338436
Santiago Bueno,3006.0,0.00332667997338656,0.011523149672300939
Adam Buksa,99.00000000000001,0.0101010101010101,0.012496810304550502
Marius Bülter,2601.0,0.0196078431372549,0.011658798986391435
Cristian Buonaiuto,981.0,0.01834862385321101,0.012201396242753421
Facundo Buonanotte,567.0,0.014109347442680775,0.01234005998604593
Alessandro Buongiorno,2718.0,0.004047093451066961,0.011619611406765292
Delano Burgzorg,243.00000000000003,0.008230452674897118,0.012448579437318325
Jonathan Burkardt,531.0,0.018832391713747645,0.012352117702853972
Oliver Burke,270.0,0.022222222222222223,0.012439536149712292
Dan Burn,3114.0,0.005459216441875401,0.011486976521876807
Maxime Busi,1044.0,0.007662835249042145,0.012180295238339344
Sergio Busquets,2340.0,0.012393162393162393,0.011746217433249755
Aurélio Buta,1314.0,0.01750380517503805,0.012089862362279014
Leonardo Buta,18.0,0.0,0.012523940167368602
Marcin Bułka,180.0,0.0,0.012469680441732403
Rémy Cabella,2529.0,0.046263345195729534,0.011682914420007524
Jimmy Cabot,513.0,0.03508771929824561,0.012358146561257995
Arthur Cabral,1431.0,0.01607267645003494,0.01205067478265287
Leandro Cabrera,2673.0,0.005611672278338945,0.011634683552775348
Liberato Cacace,585.0,0.013675213675213675,0.012334031127641906
Anthony Caci,2034.0000000000002,0.011799410029498523,0.011848708026118131
Cafú,9.0,0.0,0.012526954596570612
Moisés Caicedo,3141.0,0.014326647564469915,0.011477933234270774
Tom Cairney,990.0,0.014141414141414142,0.01219838181355141
Jens Cajuste,1530.0,0.013071895424836602,0.012017516061430748
Cala,135.0,0.0,0.012484752587742459
Davide Calabria,1692.0,0.014184397163120567,0.01196325633579455
Mattia Caldara,1251.0,0.0007993605115907274,0.01211096336669309
Luca Caldirola,2349.0,0.002554278416347382,0.011743203004047745
Fernando Calero,1610.9999999999998,0.003103662321539417,0.01199038619861265
Duje Ćaleta-Car,945.0,0.0021164021164021165,0.012213453959561466
Duje Ćaleta-Car,9.0,0.0,0.012526954596570612
Hakan Çalhanoğlu,2367.0,0.033375580904098014,0.011737174145643722
Kerim Calhanoglu,62.99999999999999,0.04761904761904762,0.012508868021358546
Daniel Caligiuri,288.0,0.017361111111111112,0.01243350729130827
Alexander Callens,117.0,0.0,0.01249078144614648
Dominic Calvert-Lewin,1161.0,0.0103359173126615,0.0121411076587132
Mahdi Camara,1818.0,0.00605060506050605,0.011921054326966395
Mohamed Camara,693.0,0.004329004329004329,0.012297857977217774
Mohamed Camara,2196.0,0.009562841530054645,0.011794448300481932
Ousmane Camara,27.0,0.037037037037037035,0.01252092573816659
Ousmane Camara,522.0,0.0,0.012355132132055984
Eduardo Camavinga,2007.0,0.01245640259093174,0.011857751313724164
Nicolò Cambiaghi,1287.0,0.017094017094017096,0.012098905649885047
Andrea Cambiaso,2169.0,0.01429230059935454,0.011803491588087965
Axel Camblan,72.0,0.027777777777777776,0.012505853592156536
Sergio Camello,2403.0,0.016229712858926344,0.011725116428835678
Chem Campbell,72.0,0.0,0.012505853592156536
Emre Can,1899.0000000000002,0.012111637704054764,0.011893924464148296
Sergio Canales,2403.0,0.026217228464419477,0.011725116428835678
Matteo Cancellieri,251.99999999999997,0.011904761904761906,0.012445565008116315
João Cancelo,1278.0,0.011737089201877934,0.012101920079087057
João Cancelo,1007.9999999999999,0.01785714285714286,0.012192352955147388
Antonio Candreva,2727.0,0.024935826916024934,0.011616596977563282
Thomas Cannon,27.0,0.037037037037037035,0.01252092573816659
Sergi Canós,81.0,0.012345679012345678,0.012502839162954525
Ander Capa,108.0,0.009259259259259259,0.012493795875348492
Pierrick Capelle,1431.0,0.011180992313067784,0.01205067478265287
Étienne Capoue,1953.0,0.006656426011264721,0.01187583788893623
Gianluca Caprari,2439.0,0.014760147601476014,0.011713058712027635
Francesco Caputo,1098.0,0.009107468123861567,0.012162208663127278
Francesco Caputo,1710.0,0.01695906432748538,0.011957227477390527
Maxence Caqueret,2763.0,0.025696706478465437,0.011604539260755237
Andrea Carboni,171.0,0.005847953216374269,0.012472694870934414
Franco Carboni,62.99999999999999,0.015873015873015876,0.012508868021358546
Valentin Carboni,27.0,0.037037037037037035,0.01252092573816659
Isaac Carcelen,2196.0,0.007741347905282332,0.011794448300481932
Irvin Cardona,234.0,0.01282051282051282,0.012451593866520337
Irvin Cardona,315.0,0.012698412698412698,0.012424464003702238
Igor Carioca,458.99999999999994,0.004357298474945534,0.012376233136470061
Diego Carlos,206.99999999999997,0.004830917874396136,0.01246063715412637
Juan Carlos,900.0,0.0,0.01222852610557152
José Carlos Lazo,18.0,0.0,0.012523940167368602
José Carlos Lazo,162.0,0.024691358024691357,0.012475709300136426
Carmona,585.0,0.008547008547008548,0.012334031127641906
Carmona,531.0,0.009416195856873822,0.012352117702853972
Marco Carnesecchi,2430.0,0.0012345679012345679,0.011716073141229645
Yannick Carrasco,2313.0,0.02464332036316472,0.011755260720855788
Dani Carvajal,1782.0,0.013468013468013467,0.01193311204377444
Fabio Carvalho,351.0,0.008547008547008548,0.012412406286894193
Matis Carvalho,135.0,0.0,0.012484752587742459
William Carvalho,2439.0,0.01066010660106601,0.011713058712027635
Nicolò Casale,2439.0,0.0024600246002460025,0.011713058712027635
Casemiro,2124.0,0.01647834274952919,0.011818563734098021
Casemiro,9.0,0.0,0.012526954596570612
Matty Cash,1818.0,0.0049504950495049506,0.011921054326966395
Tommaso Cassandro,9.0,0.0,0.012526954596570612
Timothy Castagne,3258.0000000000005,0.008287292817679558,0.01143874565464463
Michele Castagnetti,1413.0,0.01910828025477707,0.012056703641056892
Koen Casteels,3060.0,0.00065359477124183,0.011505063097088873
Valentín Castellanos,2601.0,0.010765090349865437,0.011658798986391435
Jean-Charles Castelletto,2565.0,0.001949317738791423,0.01167085670319948
Samu Castillejo,1359.0,0.025018395879323033,0.012074790216268958
Jonny Castro,1260.0,0.004761904761904762,0.01210794893749108
Gaetano Castrovilli,720.0,0.015277777777777777,0.012288814689611741
Danilo Cataldi,1917.0,0.008868022952529996,0.011887895605744275
Catena,3105.0,0.002898550724637681,0.011489990951078818
Yoann Cathline,1089.0,0.0073461891643709825,0.01216522309232929
Maximiliano Caufriez,2223.0,0.000449842555105713,0.011785405012875899
Edinson Cavani,1449.0000000000002,0.013112491373360936,0.012044645924248847
Dani Ceballos,1565.9999999999998,0.02171136653895275,0.012005458344622704
Pietro Ceccaroni,45.0,0.022222222222222223,0.01251489687976257
Federico Ceccherini,1413.0,0.004953998584571833,0.012056703641056892
Assan Ceesay,1809.0000000000002,0.007739082365948036,0.011924068756168407
Emil Ceide,513.0,0.017543859649122806,0.012358146561257995
Zeki Çelik,1503.0,0.011310711909514305,0.012026559349036781
Álex Centelles,1125.0,0.014222222222222223,0.012153165375521245
Fabien Centonze,1692.0,0.0070921985815602835,0.01196325633579455
Michele Cerofolini,450.0,0.0,0.012379247565672073
Franco Cervi,1890.0,0.0164021164021164,0.011896938893350308
Julian Chabot,1800.0,0.0033333333333333335,0.011927083185370418
Florian Chabrolle,333.0,0.0,0.012418435145298216
El Chadaille Bitshiabu,585.0,0.0017094017094017094,0.012334031127641906
Fares Chaïbi,2340.0,0.017094017094017096,0.011746217433249755
Nathaniel Chalobah,9.0,0.0,0.012526954596570612
Trevoh Chalobah,1610.9999999999998,0.0024829298572315336,0.01199038619861265
Muhammed Cham,1970.9999999999998,0.021308980213089804,0.011869809030532207
Calum Chambers,351.0,0.005698005698005698,0.012412406286894193
Timothy Chandler,90.0,0.011111111111111112,0.012499824733752513
Gaëtan Charbonnier,251.99999999999997,0.015873015873015876,0.012445565008116315
Brendan Chardonnet,2493.0,0.003208985158443642,0.011694972136815569
Shea Charles,27.0,0.0,0.01252092573816659
Xavier Chavalerin,2430.0,0.011522633744855968,0.011716073141229645
Pep Chavarría,368.99999999999994,0.03523035230352304,0.012406377428490172
Ivane Chegra,189.0,0.005291005291005291,0.012466666012530393
Pape Cheikh Diop,36.0,0.0,0.01251791130896458
Rayan Cherki,1872.0,0.0405982905982906,0.01190296775175433
Ilyes Cheti,206.99999999999997,0.004830917874396136,0.01246063715412637
Lucas Chevalier,2880.0,0.0006944444444444445,0.011565351681129094
Fabio Chiarodia,62.99999999999999,0.0,0.012508868021358546
Federico Chiesa,855.0,0.031578947368421054,0.012243598251581576
Ben Chilwell,1404.0,0.017806267806267807,0.012059718070258903
Vlad Chiricheș,981.0,0.0010193679918450561,0.012201396242753421
Pedro Chirivella,2025.0,0.012345679012345678,0.011851722455320141
Joris Chotard,2457.0,0.013431013431013432,0.011707029853623612
Andreas Christensen,1764.0000000000002,0.004535147392290249,0.011939140902178461
Oliver Christensen,2970.0,0.0,0.011535207389108983
Ryan Christie,1835.9999999999998,0.017429193899782137,0.011915025468562374
Carney Chukwuemeka,351.0,0.022792022792022793,0.012412406286894193
Samuel Chukwueze,2340.0,0.023504273504273504,0.011746217433249755
Chumi,1485.0,0.00202020202020202,0.012032588207440804
Darko Churlinov,27.0,0.0,0.01252092573816659
Víctor Chust,962.9999999999999,0.002076843198338526,0.012207425101157443
Tolga Ciğerci,675.0,0.008888888888888889,0.012303886835621796
Yanis Cimignani,279.0,0.010752688172043012,0.012436521720510282
Daniel Ciofani,1062.0,0.01694915254237288,0.012174266379935322
Tio Cipot,135.0,0.022222222222222223,0.012484752587742459
Pathé Ciss,1278.0,0.005477308294209703,0.012101920079087057
Souleymane Cissé,36.0,0.0,0.01251791130896458
Patrick Ciurria,2754.0,0.017066085693536674,0.011607553689957249
Bobby Clark,9.0,0.0,0.012526954596570612
Alexis Claude-Maurice,62.99999999999999,0.015873015873015876,0.012508868021358546
Alexis Claude-Maurice,603.0,0.024875621890547265,0.012328002269237885
Jonathan Clauss,2592.0,0.023148148148148147,0.011661813415593447
Carlos Clerc,2637.0,0.006446719757299962,0.011646741269583392
Nathaniel Clyne,1638.0,0.004273504273504274,0.011981342911006616
Conor Coady,2097.0,0.002861230329041488,0.011827607021704054
Nicolò Cocetta,36.0,0.0,0.01251791130896458
Marcus Coco,639.0,0.017214397496087636,0.01231594455242984
Alexandre Coeff,585.0,0.003418803418803419,0.012334031127641906
Jack Colback,495.0,0.00404040404040404,0.012364175419662017
Séamus Coleman,1655.9999999999998,0.003019323671497585,0.011975314052602593
David Čolina,162.0,0.018518518518518517,0.012475709300136426
Álex Collado,720.0,0.030555555555555555,0.012288814689611741
Diego Collado,9.0,0.0,0.012526954596570612
Omar Colley,1386.0,0.0007215007215007215,0.012065746928662925
Nathan Collins,1818.0,0.0011001100110011,0.011921054326966395
Lorenzo Colombo,1512.0,0.015873015873015872,0.012023544919834771
Andrea Colpani,945.0,0.02328042328042328,0.012213453959561466
Levi Colwill,1224.0,0.007352941176470588,0.012120006654299124
Kingsley Coman,1413.0,0.038924274593064405,0.012056703641056892
Eray Cömert,1674.0000000000002,0.0023894862604540022,0.011969285194198572
Santi Comesaña,2448.0,0.018790849673202614,0.011710044282825623
Andrea Consigli,3150.0,0.0,0.011474918805068762
Abdu Conté,1314.0,0.01293759512937595,0.012089862362279014
Andrea Conti,27.0,0.0,0.01252092573816659
Lewis Cook,1719.0000000000002,0.015125072716695751,0.011954213048188517
Steve Cook,954.0,0.0031446540880503146,0.012210439530359454
Liam Cooper,1422.0,0.004219409282700422,0.01205368921185488
Copete,2205.0,0.0018140589569160999,0.011791433871279922
Diego Coppola,1179.0,0.0,0.012135078800309179
Francis Coquelin,747.0000000000001,0.009370816599732261,0.012279771402005708
Sébastien Corchia,782.9999999999999,0.007662835249042147,0.012267713685197664
Alex Cordaz,27.0,0.0,0.01252092573816659
Maxwel Cornet,243.00000000000003,0.004115226337448559,0.012448579437318325
Jesús Corona,108.0,0.037037037037037035,0.012493795875348492
Ángel Correa,1458.0,0.02263374485596708,0.012041631495046837
Joaquín Correa,954.0,0.019916142557651992,0.012210439530359454
Thierry Correia,2007.0,0.006975585450921774,0.011857751313724164
Alessandro Cortinovis,9.0,0.0,0.012526954596570612
